bboxes,scores,labels,timestamp,width,height,cctvid,region_and_name,centername,img_directory
"[[1248.2773209596248, 537.7411641453263, 629.1006489511348, 188.95221207943518]]",[0.8462941851939677],[17],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 469.6365336898706, 629.1006489511348, 103.86408508187563]]",[0.8668254329527507],[10],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 107.2369479258131, 629.1006489511348, 101.54799720958187]]",[0.9781993373125186],[6],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 502.1316796336822, 629.1006489511348, 360]]",[0.8292167447814618],[3],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 626.4161729990825, 629.1006489511348, 234.10349329398852]]",[0.6827901961585527],[17],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 175.62395031074286, 629.1006489511348, 263.98083146452814]]",[0.6985004335521305],[20],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 418.14984108268044, 629.1006489511348, 360]]",[0.8778907003864389],[14],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 501.32646867062937, 629.1006489511348, 294.3558494351753]]",[0.7743961539865756],[5],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 97.32152361288803, 629.1006489511348, 360]]",[0.5838139055018325],[9],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 517.4743924850478, 629.1006489511348, 360]]",[0.9553703359944701],[16],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 221.9602247010789, 629.1006489511348, 226.9543216816095]]",[0.7577348459054964],[14],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 493.1679711320966, 629.1006489511348, 125.52134744901252]]",[0.5603794037828822],[2],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 136.2899995607979, 629.1006489511348, 222.50797429812656]]",[0.6597803067340949],[16],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 595.2383690280266, 629.1006489511348, 354.64584180300557]]",[0.5510307943795381],[3],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 135.80606525209822, 629.1006489511348, 108.66049521064929]]",[0.9431357876603728],[5],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 369.42769191506136, 629.1006489511348, 342.6149974055935]]",[0.5063764360222951],[5],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 45.8459033574634, 629.1006489511348, 269.5525320846288]]",[0.5772507277667212],[10],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 615.006560373247, 629.1006489511348, 120.01730165810139]]",[0.977307309441986],[6],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 28.63965831801877, 629.1006489511348, 240.9891948514843]]",[0.9795555164309047],[18],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 568.0805119394979, 629.1006489511348, 356.4350604458556]]",[0.8764879475493829],[7],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 147.52313565565225]]",[0.8877021955971482],[20],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 610.0394736025223, 629.1006489511348, 360]]",[0.850760970911151],[1],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 357.58702574613, 629.1006489511348, 158.6855788634556]]",[0.736337281595358],[22],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 230.0398363060787, 629.1006489511348, 261.1180101629382]]",[0.7799477203025442],[9],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 261.46973776967377, 629.1006489511348, 84.2031655750016]]",[0.7463179461591241],[13],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 372.18783065220725, 629.1006489511348, 305.00571196765907]]",[0.5159340547512457],[18],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 100.33943758452926, 629.1006489511348, 347.57601413944485]]",[0.6987093015434995],[18],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 404.49620335472304, 629.1006489511348, 114.52123013776435]]",[0.6456806730643492],[12],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 184.0218763641164, 629.1006489511348, 314.0013658158085]]",[0.9862478877001157],[12],1693537372466,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372466.jpg
"[[1248.2773209596248, 255.53907033784543, 629.1006489511348, 360]]",[0.6425050321717474],[12],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 202.45775224136887, 629.1006489511348, 319.9965587433003]]",[0.5784028648950055],[14],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 31.488612187339584, 629.1006489511348, 99.88417546318587]]",[0.594760864759242],[22],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 555.6578518642524, 629.1006489511348, 145.50872601241082]]",[0.9515875826210964],[16],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 163.01286795380614, 629.1006489511348, 264.12343166204033]]",[0.8317019884286959],[3],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 471.3791060641481, 629.1006489511348, 111.16672916348966]]",[0.6192916226880618],[18],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 175.03637580574846, 629.1006489511348, 315.23447660430844]]",[0.9235962066361474],[22],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 170.17751221210824, 629.1006489511348, 360]]",[0.5296426885264327],[3],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 443.61746711314584, 629.1006489511348, 360]]",[0.9991026961349803],[13],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 528.1050622412656, 629.1006489511348, 319.4567423256508]]",[0.6658797680432623],[2],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 93.2941940960223, 629.1006489511348, 213.38446310663767]]",[0.7802181632145344],[15],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 435.35332857422475, 629.1006489511348, 360]]",[0.862082846268087],[8],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 413.89837068948486, 629.1006489511348, 343.55021914446644]]",[0.5645333390522516],[4],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 127.94297445639634, 629.1006489511348, 360]]",[0.5025300005743735],[12],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 128.06059282666683, 629.1006489511348, 296.8812613831886]]",[0.9470588106487519],[14],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 416.1539800453252, 629.1006489511348, 27.322501850239348]]",[0.8746467706810274],[8],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 430.8318597453346, 629.1006489511348, 116.18290375197482]]",[0.5484625315028193],[3],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 190.48325679500346, 629.1006489511348, 194.48653888991183]]",[0.8901908848275922],[9],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 150.05765763764788]]",[0.6013042303135878],[8],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 389.45746079853996, 629.1006489511348, 316.3771716366806]]",[0.8184083893300396],[10],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 225.1434075645892, 629.1006489511348, 219.60923056757338]]",[0.5039018359011683],[18],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 188.49695559492866, 629.1006489511348, 208.0058603125844]]",[0.6882959724538893],[15],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 569.9610562415605, 629.1006489511348, 224.55029677706622]]",[0.8491585127006694],[7],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 528.62088368206, 629.1006489511348, 137.19443471670365]]",[0.6385547693176428],[7],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 262.1010590182241, 629.1006489511348, 127.49591156922544]]",[0.5175841312224656],[10],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 273.88103276902496, 629.1006489511348, 269.63974810863385]]",[0.7611936147376538],[17],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 185.76289245243387]]",[0.5401137410037559],[14],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 529.7612510117674, 629.1006489511348, 161.01737241338947]]",[0.5466947843100559],[3],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 151.90586985375342, 629.1006489511348, 313.86128995578156]]",[0.5881955610959567],[6],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 428.9442435612097, 629.1006489511348, 287.11757779919066]]",[0.9969019189671486],[9],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 143.56855649041347, 629.1006489511348, 360]]",[0.7245818476630614],[14],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 311.50076139992075, 629.1006489511348, 159.57313885161545]]",[0.6482725466552957],[18],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 56.041138947331504, 629.1006489511348, 137.02168685833834]]",[0.9030784666698305],[7],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 211.9123684861142, 629.1006489511348, 360]]",[0.6897892631918175],[7],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 223.79100817328776, 629.1006489511348, 189.54721797171783]]",[0.8896211517859195],[11],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 534.9218671657221, 629.1006489511348, 330.36253590800015]]",[0.8723758865823843],[4],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 386.460657055122, 629.1006489511348, 360]]",[0.9729872220629043],[13],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
"[[1248.2773209596248, 525.1353633471986, 629.1006489511348, 168.12494055535893]]",[0.5009376114885075],[3],1693537372467,640,360,E900074,[국도17호선]청주외천리,국가교통정보센터(국도),C:/cctv_images\E900074_1693537372467.jpg
